,userId,count_of,challenges_cat,tagged
81,12673fc202d846f3be2eb50baef9ba16,"[48.0, 48.0, 48.0]","['Emotions', 'MentalHealth', 'Parenting']","[{'Emotions': 48.0}, {'MentalHealth': 48.0}, {'Parenting': 48.0}]"
82,126790fdf85a44009b53d379697f3e12,"[3475.0, 3475.0, 3475.0, 3475.0, 1038.0, 1038.0]","['BabyCare', 'BeautyFashion', 'HealthyEating', 'SkinCare', 'Hygiene', 'PottyTraining']","[{'BabyCare': 3475.0}, {'BeautyFashion': 3475.0}, {'HealthyEating': 3475.0}, {'SkinCare': 3475.0}, {'Hygiene': 1038.0}, {'PottyTraining': 1038.0}]"
83,12b2bd1979934b6c939323fed9a8c6fe,[6.0],['Love'],[{'Love': 6.0}]
84,13f40470529949ed9498bd72019262be,[32.0],['HealthyEating'],[{'HealthyEating': 32.0}]
85,142842aecae542fe828125b16682c856,"[33.0, 8.0, 8.0]","['SocialMedia', 'Education', 'Love']","[{'SocialMedia': 33.0}, {'Education': 8.0}, {'Love': 8.0}]"
86,1450456c4f264b36b58292d8136c6758,"[36.0, 36.0]","['Education', 'Love']","[{'Education': 36.0}, {'Love': 36.0}]"
87,14c519eee6c749ec98ad36b6c3580f16,"[17.0, 17.0]","['Covid', 'Marriage']","[{'Covid': 17.0}, {'Marriage': 17.0}]"
88,14dd4c72b1a24fae819f4844c224c928,"[263.0, 250.0, 188.0, 139.0, 76.0, 55.0, 37.0, 36.0, 35.0, 28.0]","['SelfCare', 'MentalHealth', 'SocialMedia', 'Love', 'Strength', 'Emotions', 'Communication', 'Parenting', 'Education', 'Schooling']","[{'SelfCare': 263.0}, {'MentalHealth': 250.0}, {'SocialMedia': 188.0}, {'Love': 139.0}, {'Strength': 76.0}, {'Emotions': 55.0}, {'Communication': 37.0}, {'Parenting': 36.0}, {'Education': 35.0}, {'Schooling': 28.0}]"
89,157ee1eea5ec41f3a67fb2ede5bff8eb,"[229.0, 188.0, 160.0, 69.0, 69.0, 58.0, 58.0]","['Love', 'Marriage', 'Relationship', 'SelfCare', 'Strength', 'Emotions', 'MentalHealth']","[{'Love': 229.0}, {'Marriage': 188.0}, {'Relationship': 160.0}, {'SelfCare': 69.0}, {'Strength': 69.0}, {'Emotions': 58.0}, {'MentalHealth': 58.0}]"
90,15d80a54ad264b298b7c6191d8c1f776,"[4.0, 4.0, 4.0, 4.0]","['Education', 'Love', 'Motherhood', 'Parenting']","[{'Education': 4.0}, {'Love': 4.0}, {'Motherhood': 4.0}, {'Parenting': 4.0}]"
91,1635a89158434b2aaa36279b434abcf7,"[178.0, 139.0, 109.0, 91.0, 69.0, 56.0, 56.0]","['MentalHealth', 'Love', 'Education', 'SelfCare', 'Parenting', 'Marriage', 'Motherhood']","[{'MentalHealth': 178.0}, {'Love': 139.0}, {'Education': 109.0}, {'SelfCare': 91.0}, {'Parenting': 69.0}, {'Marriage': 56.0}, {'Motherhood': 56.0}]"
92,1656bab4f0bf4c07880c1ce35dff7983,"[197.0, 114.0]","['Education', 'Parenting']","[{'Education': 197.0}, {'Parenting': 114.0}]"
93,168d69ca6fb5484b8d6e1a715b55e4aa,"[57.0, 57.0, 57.0, 57.0]","['Education', 'Marriage', 'Relationship', 'Strength']","[{'Education': 57.0}, {'Marriage': 57.0}, {'Relationship': 57.0}, {'Strength': 57.0}]"
94,16b32668d4fb4595b3545e1ef9a4c0ef,"[37.0, 37.0]","['MentalHealth', 'Motherhood']","[{'MentalHealth': 37.0}, {'Motherhood': 37.0}]"
95,17276734d8ec49eaa6cfbce69945572f,"[31.0, 31.0, 31.0]","['Marriage', 'Nostalgia', 'Parenting']","[{'Marriage': 31.0}, {'Nostalgia': 31.0}, {'Parenting': 31.0}]"
96,175eb014844d4108b1b25c66cf62a794,[5.0],['Love'],[{'Love': 5.0}]
97,1789b0eb83f34f27b670e932afb7f470,"[667.0, 613.0, 547.0, 491.0, 430.0, 273.0, 230.0, 35.0, 35.0, 30.0]","['HealthyEating', 'Cooking', 'HealthWellness', 'Ingredient', 'Exercise', 'TreatmentRemedies', 'Vegetarian', 'BeautyFashion', 'Immunity', 'MentalHealth']","[{'HealthyEating': 667.0}, {'Cooking': 613.0}, {'HealthWellness': 547.0}, {'Ingredient': 491.0}, {'Exercise': 430.0}, {'TreatmentRemedies': 273.0}, {'Vegetarian': 230.0}, {'BeautyFashion': 35.0}, {'Immunity': 35.0}, {'MentalHealth': 30.0}]"
98,17e4ceffcddb485c9aa28c81fca633fb,"[21.0, 21.0, 21.0, 21.0]","['Education', 'Love', 'Motherhood', 'Parenting']","[{'Education': 21.0}, {'Love': 21.0}, {'Motherhood': 21.0}, {'Parenting': 21.0}]"
99,17eaebc6d9ea412fa01c87a084fd051e,"[827.0, 827.0, 598.0, 598.0, 598.0, 229.0, 229.0]","['Education', 'Love', 'FamilyRelationships', 'Relationship', 'Strength', 'Emotions', 'Life']","[{'Education': 827.0}, {'Love': 827.0}, {'FamilyRelationships': 598.0}, {'Relationship': 598.0}, {'Strength': 598.0}, {'Emotions': 229.0}, {'Life': 229.0}]"
100,18483a46e1f6489b96455eee5e0bf28c,"[9.0, 9.0, 9.0]","['Covid', 'Education', 'HealthWellness']","[{'Covid': 9.0}, {'Education': 9.0}, {'HealthWellness': 9.0}]"
101,18760e459ec24cab8831cd8183645bf5,[235.0],['Parenting'],[{'Parenting': 235.0}]
102,187c20e07ad34f2f806f9028d0a68d3b,"[197.0, 106.0, 70.0, 49.0, 49.0, 13.0, 9.0]","['Love', 'Marriage', 'FamilyRelationships', 'Parenting', 'Relationship', 'Education', 'Divorce']","[{'Love': 197.0}, {'Marriage': 106.0}, {'FamilyRelationships': 70.0}, {'Parenting': 49.0}, {'Relationship': 49.0}, {'Education': 13.0}, {'Divorce': 9.0}]"
103,189b215ed4b24a9a93fb4b0219617792,"[289.0, 265.0, 265.0, 24.0, 24.0]","['BeautyFashion', 'Nature', 'Vacation', 'Education', 'Love']","[{'BeautyFashion': 289.0}, {'Nature': 265.0}, {'Vacation': 265.0}, {'Education': 24.0}, {'Love': 24.0}]"
104,195b2498460740e58c0ff214912b27c3,"[72.0, 58.0, 58.0, 22.0]","['Love', 'Parenting', 'SelfCare', 'Education']","[{'Love': 72.0}, {'Parenting': 58.0}, {'SelfCare': 58.0}, {'Education': 22.0}]"
105,19b825f44fe7435894b543f20e97ffb2,"[340.0, 340.0, 340.0, 340.0, 340.0]","['Education', 'Emotions', 'FamilyRelationships', 'Love', 'Strength']","[{'Education': 340.0}, {'Emotions': 340.0}, {'FamilyRelationships': 340.0}, {'Love': 340.0}, {'Strength': 340.0}]"
106,1a06c5708b4849b5ab7ab5ee3e46e1d9,"[18.0, 11.0, 11.0, 7.0]","['Love', 'Marriage', 'Parenting', 'Motherhood']","[{'Love': 18.0}, {'Marriage': 11.0}, {'Parenting': 11.0}, {'Motherhood': 7.0}]"
107,1a0dbd6d423d4c72a42ab0fcf771ad1b,"[98.0, 65.0, 65.0, 52.0, 33.0, 33.0, 32.0]","['Empowerment', 'Emotions', 'Love', 'Education', 'Covid', 'Marriage', 'Strength']","[{'Empowerment': 98.0}, {'Emotions': 65.0}, {'Love': 65.0}, {'Education': 52.0}, {'Covid': 33.0}, {'Marriage': 33.0}, {'Strength': 32.0}]"
108,1a15ff197bf7456cae7026543957307c,"[9636.0, 9206.0, 9032.0, 7205.0, 6616.0, 3547.0, 2669.0, 2393.0, 2071.0, 1845.0]","['Education', 'Marriage', 'Love', 'Strength', 'Relationship', 'Empowerment', 'SelfCare', 'Hygiene', 'Technology', 'Emotions']","[{'Education': 9636.0}, {'Marriage': 9206.0}, {'Love': 9032.0}, {'Strength': 7205.0}, {'Relationship': 6616.0}, {'Empowerment': 3547.0}, {'SelfCare': 2669.0}, {'Hygiene': 2393.0}, {'Technology': 2071.0}, {'Emotions': 1845.0}]"
109,1a930ef79d6540718381d36251664ccb,"[5.0, 5.0, 5.0]","['Cooking', 'Travel', 'Vacation']","[{'Cooking': 5.0}, {'Travel': 5.0}, {'Vacation': 5.0}]"
110,1aae392c5a51466db2d1023ff2ef96d3,"[21.0, 21.0, 21.0, 21.0]","['Education', 'Emotions', 'Love', 'SelfCare']","[{'Education': 21.0}, {'Emotions': 21.0}, {'Love': 21.0}, {'SelfCare': 21.0}]"
111,1b265050774b4ff28d7d9a65471cb2ef,"[1237.0, 1237.0, 1092.0, 845.0, 733.0, 609.0, 609.0, 297.0, 255.0, 152.0]","['Love', 'Strength', 'Marriage', 'Parenting', 'StayatHomeParents', 'FamilyRelationships', 'WorkingMothers', 'Education', 'GenderDynamics', 'Empowerment']","[{'Love': 1237.0}, {'Strength': 1237.0}, {'Marriage': 1092.0}, {'Parenting': 845.0}, {'StayatHomeParents': 733.0}, {'FamilyRelationships': 609.0}, {'WorkingMothers': 609.0}, {'Education': 297.0}, {'GenderDynamics': 255.0}, {'Empowerment': 152.0}]"
112,1b54508184e54ccfbdd4c671ad82b03e,"[36.0, 36.0, 36.0, 36.0, 36.0]","['Culture', 'Festivals', 'Love', 'MoviesTV', 'Religion']","[{'Culture': 36.0}, {'Festivals': 36.0}, {'Love': 36.0}, {'MoviesTV': 36.0}, {'Religion': 36.0}]"
113,1b6887c320fc4da2b87fbe6e158f482b,"[1247.0, 1107.0, 837.0, 270.0, 204.0, 114.0, 114.0]","['Love', 'Strength', 'Education', 'Festivals', 'MentalHealth', 'Empowerment', 'Religion']","[{'Love': 1247.0}, {'Strength': 1107.0}, {'Education': 837.0}, {'Festivals': 270.0}, {'MentalHealth': 204.0}, {'Empowerment': 114.0}, {'Religion': 114.0}]"
114,1bb13155a23f4eadba8fbeed2add2aff,"[76.0, 75.0, 75.0, 38.0, 37.0, 37.0, 37.0, 21.0]","['Education', 'Activities', 'Exercise', 'Technology', 'Covid', 'Parenting', 'TimeManagement', 'Emotions']","[{'Education': 76.0}, {'Activities': 75.0}, {'Exercise': 75.0}, {'Technology': 38.0}, {'Covid': 37.0}, {'Parenting': 37.0}, {'TimeManagement': 37.0}, {'Emotions': 21.0}]"
115,1be2fba9818a4a57b2b28830ce7980a2,"[2.0, 2.0]","['Emotions', 'Motherhood']","[{'Emotions': 2.0}, {'Motherhood': 2.0}]"
116,1c271cf88bca4bfbad3094918817c604,"[950.0, 893.0, 883.0, 390.0, 345.0, 337.0, 274.0, 271.0, 233.0, 212.0]","['BeautyFashion', 'HealthWellness', 'Hygiene', 'HealthyEating', 'BabyCare', 'SkinCare', 'SocialMedia', 'Education', 'Cooking', 'Ingredient']","[{'BeautyFashion': 950.0}, {'HealthWellness': 893.0}, {'Hygiene': 883.0}, {'HealthyEating': 390.0}, {'BabyCare': 345.0}, {'SkinCare': 337.0}, {'SocialMedia': 274.0}, {'Education': 271.0}, {'Cooking': 233.0}, {'Ingredient': 212.0}]"
117,1c8455c67341490f90205180ad984c95,"[220.0, 165.0, 112.0, 112.0, 108.0]","['Love', 'MentalHealth', 'Relationship', 'Strength', 'Emotions']","[{'Love': 220.0}, {'MentalHealth': 165.0}, {'Relationship': 112.0}, {'Strength': 112.0}, {'Emotions': 108.0}]"
118,1c94cc0e9a7f4238a03d7a398502db7d,"[1984.0, 1060.0, 1060.0, 1060.0, 1060.0, 1060.0, 924.0, 924.0]","['HealthWellness', 'Covid', 'HomeRemedies', 'Immunity', 'Ingredient', 'TreatmentRemedies', 'HealthyEating', 'SkinCare']","[{'HealthWellness': 1984.0}, {'Covid': 1060.0}, {'HomeRemedies': 1060.0}, {'Immunity': 1060.0}, {'Ingredient': 1060.0}, {'TreatmentRemedies': 1060.0}, {'HealthyEating': 924.0}, {'SkinCare': 924.0}]"
119,1d3102e318834d4895fc2bfc9f4312ed,"[42.0, 42.0]","['Motherhood', 'Parenting']","[{'Motherhood': 42.0}, {'Parenting': 42.0}]"
120,1d96c60e78a941fd8b2353cff2513e79,[13.0],['Marriage'],[{'Marriage': 13.0}]
121,1df9255802494d7f952f273e278df269,[15.0],['Marriage'],[{'Marriage': 15.0}]
122,1e37e7f56e3549cf905408b09bebb284,"[51.0, 51.0, 51.0]","['Exercise', 'HealthWellness', 'HealthyEating']","[{'Exercise': 51.0}, {'HealthWellness': 51.0}, {'HealthyEating': 51.0}]"
123,1e76060bba5847af8e2d9385fad64744,"[366.0, 331.0, 208.0, 200.0, 186.0, 100.0, 91.0, 91.0, 91.0, 86.0]","['MentalHealth', 'Strength', 'Education', 'Love', 'Covid', 'SelfCare', 'Cooking', 'Exercise', 'Hygiene', 'Emotions']","[{'MentalHealth': 366.0}, {'Strength': 331.0}, {'Education': 208.0}, {'Love': 200.0}, {'Covid': 186.0}, {'SelfCare': 100.0}, {'Cooking': 91.0}, {'Exercise': 91.0}, {'Hygiene': 91.0}, {'Emotions': 86.0}]"
124,1ea97a94316449f3aae903e7de0bb7dd,"[5629.0, 2848.0, 2278.0, 1989.0, 1989.0, 1963.0, 1674.0, 1417.0, 1031.0, 365.0]","['Love', 'Education', 'Grief', 'Empowerment', 'Nostalgia', 'Relationship', 'Strength', 'Marriage', 'Emotions', 'HealthWellness']","[{'Love': 5629.0}, {'Education': 2848.0}, {'Grief': 2278.0}, {'Empowerment': 1989.0}, {'Nostalgia': 1989.0}, {'Relationship': 1963.0}, {'Strength': 1674.0}, {'Marriage': 1417.0}, {'Emotions': 1031.0}, {'HealthWellness': 365.0}]"
125,1f6f2a0da7ad4efe839a69247ff89dcf,"[46750.0, 43880.0, 41320.0, 39713.0, 7255.0, 6602.0, 5296.0, 4358.0, 2380.0, 2184.0]","['Emotions', 'Marriage', 'Strength', 'Relationship', 'Education', 'Love', 'Empowerment', 'SelfCare', 'Motherhood', 'Gratitude']","[{'Emotions': 46750.0}, {'Marriage': 43880.0}, {'Strength': 41320.0}, {'Relationship': 39713.0}, {'Education': 7255.0}, {'Love': 6602.0}, {'Empowerment': 5296.0}, {'SelfCare': 4358.0}, {'Motherhood': 2380.0}, {'Gratitude': 2184.0}]"
126,1fa74b4437f346fcb9fc1bf192484854,"[4982.0, 3919.0, 2866.0, 2403.0, 2359.0, 1359.0, 1331.0, 1309.0, 1309.0, 1264.0]","['Love', 'Education', 'Emotions', 'Strength', 'FamilyRelationships', 'Covid', 'Marriage', 'Acceptance', 'HealthWellness', 'Nostalgia']","[{'Love': 4982.0}, {'Education': 3919.0}, {'Emotions': 2866.0}, {'Strength': 2403.0}, {'FamilyRelationships': 2359.0}, {'Covid': 1359.0}, {'Marriage': 1331.0}, {'Acceptance': 1309.0}, {'HealthWellness': 1309.0}, {'Nostalgia': 1264.0}]"
127,1fd040613a944e849bdfbf1444dbc3f7,[39.0],['Covid'],[{'Covid': 39.0}]
128,1fea422e25ce4fb088d03103c0f66178,"[204.0, 163.0, 41.0]","['Marriage', 'Empowerment', 'Divorce']","[{'Marriage': 204.0}, {'Empowerment': 163.0}, {'Divorce': 41.0}]"
129,1fecb4a68f854a7ab1dbf95e7679e28d,"[1497.0, 179.0]","['Cooking', 'Education']","[{'Cooking': 1497.0}, {'Education': 179.0}]"
130,2038a6ef54e2455480ec152c0c356de3,"[102.0, 102.0, 57.0, 57.0, 57.0]","['FamilyRelationships', 'Relationship', 'Activities', 'Education', 'Parenting']","[{'FamilyRelationships': 102.0}, {'Relationship': 102.0}, {'Activities': 57.0}, {'Education': 57.0}, {'Parenting': 57.0}]"
131,207b1d5b23d94e38915a874e155d1e5f,"[30.0, 30.0, 30.0, 30.0]","['Education', 'FamilyRelationships', 'HealthyEating', 'Parenting']","[{'Education': 30.0}, {'FamilyRelationships': 30.0}, {'HealthyEating': 30.0}, {'Parenting': 30.0}]"
132,20d216ef9054417facc3ae4d105743b1,"[123.0, 80.0, 76.0, 13.0, 4.0]","['Love', 'Education', 'HealthWellness', 'MentalHealth', 'Schooling']","[{'Love': 123.0}, {'Education': 80.0}, {'HealthWellness': 76.0}, {'MentalHealth': 13.0}, {'Schooling': 4.0}]"
133,20e98f95e1b34abdb2c0fa9e5e1d0e37,"[58.0, 58.0, 58.0, 47.0, 47.0]","['Emotions', 'Love', 'Strength', 'Grief', 'MentalHealth']","[{'Emotions': 58.0}, {'Love': 58.0}, {'Strength': 58.0}, {'Grief': 47.0}, {'MentalHealth': 47.0}]"
134,212e597f3c214ec19e0e7ab0c4853688,"[185.0, 185.0]","['Love', 'Parenting']","[{'Love': 185.0}, {'Parenting': 185.0}]"
135,21a3286aff1d4a6ab15f68adc2c2ff1d,"[105.0, 105.0]","['Covid', 'Emotions']","[{'Covid': 105.0}, {'Emotions': 105.0}]"
136,21fe239e852e4f96b16c8e0108e4d4fd,[107.0],['Marriage'],[{'Marriage': 107.0}]
137,221a6be517b146c8a9f4dd612f96a765,[3.0],['Religion'],[{'Religion': 3.0}]
138,22551959704843799f659a5d028f7bd7,"[518.0, 454.0, 454.0, 369.0, 368.0, 271.0, 253.0, 202.0, 192.0, 188.0]","['Love', 'Cooking', 'HealthyEating', 'SelfCare', 'Ingredient', 'Strength', 'Education', 'Empowerment', 'Covid', 'HealthWellness']","[{'Love': 518.0}, {'Cooking': 454.0}, {'HealthyEating': 454.0}, {'SelfCare': 369.0}, {'Ingredient': 368.0}, {'Strength': 271.0}, {'Education': 253.0}, {'Empowerment': 202.0}, {'Covid': 192.0}, {'HealthWellness': 188.0}]"
139,2270834019514212a86281a9be983699,"[74.0, 25.0, 25.0, 22.0, 22.0, 22.0]","['Love', 'Covid', 'HealthyEating', 'Education', 'Motherhood', 'Strength']","[{'Love': 74.0}, {'Covid': 25.0}, {'HealthyEating': 25.0}, {'Education': 22.0}, {'Motherhood': 22.0}, {'Strength': 22.0}]"
140,22a695a4331d41eab6559b20481dcbed,"[1000.0, 928.0, 583.0, 459.0, 424.0, 327.0, 282.0, 272.0, 259.0, 253.0]","['Education', 'Love', 'Parenting', 'Festivals', 'Schooling', 'Motherhood', 'Culture', 'Marriage', 'Religion', 'Emotions']","[{'Education': 1000.0}, {'Love': 928.0}, {'Parenting': 583.0}, {'Festivals': 459.0}, {'Schooling': 424.0}, {'Motherhood': 327.0}, {'Culture': 282.0}, {'Marriage': 272.0}, {'Religion': 259.0}, {'Emotions': 253.0}]"
141,23082c5d911b422fb391e41ed73075e6,"[50.0, 50.0, 50.0, 3.0]","['Emotions', 'Love', 'Marriage', 'Education']","[{'Emotions': 50.0}, {'Love': 50.0}, {'Marriage': 50.0}, {'Education': 3.0}]"
142,2345222d0a174d15acf4cb40d67cdd3b,[100.0],['Emotions'],[{'Emotions': 100.0}]
143,235c24193af04a349b8b7d37a8cc10a8,"[19.0, 19.0, 19.0, 19.0]","['Cooking', 'HealthyEating', 'Ingredient', 'Vegetarian']","[{'Cooking': 19.0}, {'HealthyEating': 19.0}, {'Ingredient': 19.0}, {'Vegetarian': 19.0}]"
144,2369066c1f8a4a4bb2e2cf011634661f,"[8.0, 8.0, 8.0, 8.0]","['Cooking', 'HealthWellness', 'HealthyEating', 'Ingredient']","[{'Cooking': 8.0}, {'HealthWellness': 8.0}, {'HealthyEating': 8.0}, {'Ingredient': 8.0}]"
145,23b4861f1525451f9aa0e1f22417c342,"[23.0, 23.0, 23.0]","['Love', 'Marriage', 'Parenting']","[{'Love': 23.0}, {'Marriage': 23.0}, {'Parenting': 23.0}]"
146,23fcfa44d69049caa4482057a5b14b7e,"[290.0, 290.0, 290.0, 290.0]","['Education', 'Love', 'Relationship', 'Strength']","[{'Education': 290.0}, {'Love': 290.0}, {'Relationship': 290.0}, {'Strength': 290.0}]"
147,24613bd9d6704593a17cde71f31d4193,"[108.0, 108.0, 91.0, 91.0]","['Exercise', 'HealthWellness', 'Travel', 'Vacation']","[{'Exercise': 108.0}, {'HealthWellness': 108.0}, {'Travel': 91.0}, {'Vacation': 91.0}]"
148,24775802d89d4cba9412e0090985094b,"[6.0, 6.0, 6.0, 6.0]","['Education', 'Love', 'Marriage', 'Nostalgia']","[{'Education': 6.0}, {'Love': 6.0}, {'Marriage': 6.0}, {'Nostalgia': 6.0}]"
149,24a23a118b2f4e37963aa55686cc4863,"[3.0, 3.0]","['Love', 'Religion']","[{'Love': 3.0}, {'Religion': 3.0}]"
150,24b6259d84904e9a848e7248d8f5905c,"[224.0, 214.0, 10.0, 10.0, 10.0]","['Love', 'Strength', 'Education', 'Relationship', 'SelfCare']","[{'Love': 224.0}, {'Strength': 214.0}, {'Education': 10.0}, {'Relationship': 10.0}, {'SelfCare': 10.0}]"
151,2518b61ddb0c4ee49de67874d0461cb1,[642.0],['Education'],[{'Education': 642.0}]
152,256941b5eb1349ba8f9fe6b68724946c,"[523.0, 143.0, 115.0, 105.0, 91.0, 70.0, 40.0, 40.0, 31.0, 29.0]","['Love', 'Education', 'Parenting', 'ChildDevelopment', 'Marriage', 'Relationship', 'Cooking', 'Empowerment', 'Strength', 'Covid']","[{'Love': 523.0}, {'Education': 143.0}, {'Parenting': 115.0}, {'ChildDevelopment': 105.0}, {'Marriage': 91.0}, {'Relationship': 70.0}, {'Cooking': 40.0}, {'Empowerment': 40.0}, {'Strength': 31.0}, {'Covid': 29.0}]"
153,25a1bf630a574263821fd0291c490a84,"[207.0, 146.0, 146.0, 117.0, 117.0, 117.0, 117.0, 117.0]","['Love', 'Emotions', 'Marriage', 'Exercise', 'HealthWellness', 'HealthyEating', 'Pregnancy', 'YogaMeditation']","[{'Love': 207.0}, {'Emotions': 146.0}, {'Marriage': 146.0}, {'Exercise': 117.0}, {'HealthWellness': 117.0}, {'HealthyEating': 117.0}, {'Pregnancy': 117.0}, {'YogaMeditation': 117.0}]"
154,25fdc21181004559b86e1b809055b514,"[12618.0, 7864.0, 7067.0, 4962.0, 4231.0, 3281.0, 1895.0, 1219.0, 797.0, 325.0]","['Marriage', 'Divorce', 'HealthWellness', 'Emotions', 'Relationship', 'Love', 'Strength', 'FamilyRelationships', 'Parenting', 'Grief']","[{'Marriage': 12618.0}, {'Divorce': 7864.0}, {'HealthWellness': 7067.0}, {'Emotions': 4962.0}, {'Relationship': 4231.0}, {'Love': 3281.0}, {'Strength': 1895.0}, {'FamilyRelationships': 1219.0}, {'Parenting': 797.0}, {'Grief': 325.0}]"
155,26243354a24d496cb5c1742aef61d6d2,"[10504.0, 8363.0, 7890.0, 7220.0, 7139.0, 3360.0, 2335.0, 1014.0, 592.0, 592.0]","['Strength', 'Marriage', 'SelfCare', 'Cooking', 'Emotions', 'Love', 'sexintimacy', 'Education', 'BeautyFashion', 'FamilyRelationships']","[{'Strength': 10504.0}, {'Marriage': 8363.0}, {'SelfCare': 7890.0}, {'Cooking': 7220.0}, {'Emotions': 7139.0}, {'Love': 3360.0}, {'sexintimacy': 2335.0}, {'Education': 1014.0}, {'BeautyFashion': 592.0}, {'FamilyRelationships': 592.0}]"
156,26b8f312b9c8437d952fab57669daf5e,"[17.0, 17.0]","['BeautyFashion', 'Empowerment']","[{'BeautyFashion': 17.0}, {'Empowerment': 17.0}]"
157,26be4a9ab07748eeb38923af66c4e6bc,"[32.0, 17.0, 17.0, 11.0, 9.0, 9.0, 9.0, 8.0]","['Marriage', 'Love', 'Parenting', 'Education', 'Emotions', 'Relationship', 'sexintimacy', 'Covid']","[{'Marriage': 32.0}, {'Love': 17.0}, {'Parenting': 17.0}, {'Education': 11.0}, {'Emotions': 9.0}, {'Relationship': 9.0}, {'sexintimacy': 9.0}, {'Covid': 8.0}]"
158,26c39e0be1b5422e931bce423cf05526,"[921.0, 917.0, 465.0, 465.0, 465.0, 465.0, 465.0, 465.0, 360.0, 360.0]","['Education', 'Marriage', 'Communication', 'Covid', 'Emotions', 'GenderDynamics', 'Nostalgia', 'Relationship', 'Empowerment', 'FamilyRelationships']","[{'Education': 921.0}, {'Marriage': 917.0}, {'Communication': 465.0}, {'Covid': 465.0}, {'Emotions': 465.0}, {'GenderDynamics': 465.0}, {'Nostalgia': 465.0}, {'Relationship': 465.0}, {'Empowerment': 360.0}, {'FamilyRelationships': 360.0}]"
159,26d1dc16b407408ea5e446b3bedad451,"[1056.0, 632.0, 632.0, 506.0, 385.0, 303.0]","['Love', 'Parenting', 'Relationship', 'SocialMedia', 'MentalHealth', 'Empowerment']","[{'Love': 1056.0}, {'Parenting': 632.0}, {'Relationship': 632.0}, {'SocialMedia': 506.0}, {'MentalHealth': 385.0}, {'Empowerment': 303.0}]"
160,270f6a64b1fd40fbad24fb745be9ead4,"[41.0, 41.0, 41.0, 10.0]","['BabyCare', 'Breastfeeding', 'Pregnancy', 'HealthyEating']","[{'BabyCare': 41.0}, {'Breastfeeding': 41.0}, {'Pregnancy': 41.0}, {'HealthyEating': 10.0}]"
161,273ccc9807964185b6ccf84d8a2f9d45,"[37.0, 37.0, 37.0, 37.0, 37.0, 20.0]","['Emotions', 'Love', 'Marriage', 'Parenting', 'Strength', 'Covid']","[{'Emotions': 37.0}, {'Love': 37.0}, {'Marriage': 37.0}, {'Parenting': 37.0}, {'Strength': 37.0}, {'Covid': 20.0}]"
162,275d636dd6a24caeb7ecae4066b83fe4,"[3779.0, 3135.0, 3076.0, 833.0, 402.0, 352.0, 348.0, 219.0, 193.0, 168.0]","['MentalHealth', 'HealthWellness', 'HealthyEating', 'SelfCare', 'BrainDevelopment', 'Education', 'Parenting', 'Love', 'Strength', 'Communication']","[{'MentalHealth': 3779.0}, {'HealthWellness': 3135.0}, {'HealthyEating': 3076.0}, {'SelfCare': 833.0}, {'BrainDevelopment': 402.0}, {'Education': 352.0}, {'Parenting': 348.0}, {'Love': 219.0}, {'Strength': 193.0}, {'Communication': 168.0}]"
163,27771d82109d48e7bbcdb29e3f4ca1e5,"[1791.0, 1748.0, 1600.0, 1600.0, 1600.0, 1212.0, 622.0, 148.0, 107.0]","['Emotions', 'Strength', 'Love', 'Relationship', 'SelfCare', 'Marriage', 'Education', 'FamilyRelationships', 'Finance']","[{'Emotions': 1791.0}, {'Strength': 1748.0}, {'Love': 1600.0}, {'Relationship': 1600.0}, {'SelfCare': 1600.0}, {'Marriage': 1212.0}, {'Education': 622.0}, {'FamilyRelationships': 148.0}, {'Finance': 107.0}]"
164,27b31d49da544843955c9feeda7f1dfe,"[147.0, 51.0]","['Parenting', 'Love']","[{'Parenting': 147.0}, {'Love': 51.0}]"
165,280e93f350b34aea882b931738b693dc,"[1440.0, 882.0, 533.0, 496.0, 457.0, 332.0, 290.0, 247.0, 126.0, 126.0]","['Love', 'Education', 'Nostalgia', 'Marriage', 'Strength', 'Motherhood', 'Cooking', 'Emotions', 'Books', 'Reading']","[{'Love': 1440.0}, {'Education': 882.0}, {'Nostalgia': 533.0}, {'Marriage': 496.0}, {'Strength': 457.0}, {'Motherhood': 332.0}, {'Cooking': 290.0}, {'Emotions': 247.0}, {'Books': 126.0}, {'Reading': 126.0}]"
166,284035ec79334b68b579cd7623bbaaac,"[12769.0, 8797.0, 8723.0, 8020.0, 7498.0, 6882.0, 5510.0, 4001.0, 1193.0, 1021.0]","['Love', 'Emotions', 'Marriage', 'Relationship', 'Strength', 'Education', 'Empowerment', 'Friendship', 'Parenting', 'MentalHealth']","[{'Love': 12769.0}, {'Emotions': 8797.0}, {'Marriage': 8723.0}, {'Relationship': 8020.0}, {'Strength': 7498.0}, {'Education': 6882.0}, {'Empowerment': 5510.0}, {'Friendship': 4001.0}, {'Parenting': 1193.0}, {'MentalHealth': 1021.0}]"
167,284f681535054a1c82b5edb006f88186,"[26.0, 23.0, 23.0, 11.0, 11.0, 3.0]","['Love', 'Emotions', 'Grief', 'Covid', 'Parenting', 'Marriage']","[{'Love': 26.0}, {'Emotions': 23.0}, {'Grief': 23.0}, {'Covid': 11.0}, {'Parenting': 11.0}, {'Marriage': 3.0}]"
